Timestamp,watt_bed,watt_living,watt_kitc
2016-12-01 19:16:14,0,4,0
2016-12-01 19:16:29,0,4,0
2016-12-01 19:16:44,0,4,0
2016-12-01 19:16:59,0,4,0
2016-12-01 19:17:14,0,4,0
2016-12-01 19:17:29,0,4,0
2016-12-01 19:17:44,0,4,0
2016-12-01 19:17:59,0,4,0
2016-12-01 19:18:14,0,4,0
2016-12-01 19:18:29,0,4,0
2016-12-01 19:18:44,0,4,0
2016-12-01 19:18:59,0,4,0
2016-12-01 19:19:14,0,4,0
2016-12-01 19:19:29,0,4,0
2016-12-01 19:19:44,0,4,0
2016-12-01 19:19:59,0,4,0
2016-12-01 19:20:14,0,4,0
2016-12-01 19:20:29,0,4,0
2016-12-01 19:20:44,0,4,0
2016-12-01 19:20:59,0,4,0
2016-12-01 19:21:14,0,4,0
2016-12-01 19:21:29,0,4,0
2016-12-01 19:21:44,0,4,0
2016-12-01 19:21:59,0,4,0
2016-12-01 19:22:14,0,4,0
2016-12-01 19:22:29,0,4,0
2016-12-01 19:22:44,0,4,0
2016-12-01 19:22:59,0,4,0
2016-12-01 19:23:14,0,4,0
2016-12-01 19:23:29,0,4,0
2016-12-01 19:23:44,0,4,0
2016-12-01 19:23:59,0,4,0
2016-12-01 19:24:14,0,4,0
2016-12-01 19:24:29,0,4,0
2016-12-01 19:24:44,0,4,0
2016-12-01 19:24:59,0,4,0
2016-12-01 19:25:14,0,4,0
2016-12-01 19:25:29,0,4,0
2016-12-01 19:25:44,0,4,0
2016-12-01 19:25:59,0,4,0
2016-12-01 19:26:14,0,4,0
2016-12-01 19:26:29,0,4,0
2016-12-01 19:26:44,0,4,0
2016-12-01 19:26:59,0,4,0
2016-12-01 19:27:14,0,4,0
2016-12-01 19:27:29,0,4,0
2016-12-01 19:27:44,0,4,0
2016-12-01 19:27:59,0,4,0
2016-12-01 19:28:14,0,4,0
2016-12-01 19:28:29,0,4,0
2016-12-01 19:28:44,0,4,0
2016-12-01 19:28:59,0,4,0
2016-12-01 19:29:14,0,4,0
2016-12-01 19:29:29,0,4,0
2016-12-01 19:29:44,0,4,0
2016-12-01 19:29:59,0,4,0
2016-12-01 19:30:14,0,4,0
2016-12-01 19:30:29,0,4,0
2016-12-01 19:30:44,0,4,0
2016-12-01 19:30:59,0,4,0
2016-12-01 19:31:14,0,4,0
2016-12-01 19:31:29,0,4,0
2016-12-01 19:31:44,0,4,0
2016-12-01 19:31:59,0,4,0
2016-12-01 19:32:14,0,4,0
2016-12-01 19:32:29,0,4,0
2016-12-01 19:32:44,0,4,0
2016-12-01 19:32:59,0,4,0
2016-12-01 19:33:14,0,4,0
2016-12-01 19:33:29,0,4,0
2016-12-01 19:33:44,0,4,0
2016-12-01 19:33:59,0,4,0
2016-12-01 19:34:14,0,4,0
2016-12-01 19:34:29,0,4,0
2016-12-01 19:34:44,0,4,0
2016-12-01 19:34:59,0,4,0
2016-12-01 19:35:14,0,4,0
2016-12-01 19:35:29,0,4,0
2016-12-01 19:35:44,0,4,0
2016-12-01 19:35:59,0,4,0
2016-12-01 19:36:14,0,4,0
2016-12-01 19:36:29,0,4,0
2016-12-01 19:36:44,0,4,0
2016-12-01 19:36:59,0,4,0
2016-12-01 19:37:14,0,4,0
2016-12-01 19:37:29,0,4,0
2016-12-01 19:37:44,0,4,0
2016-12-01 19:37:59,0,4,0
2016-12-01 19:38:14,0,4,0
2016-12-01 19:38:29,0,4,0
2016-12-01 19:38:44,0,4,0
2016-12-01 19:38:59,0,4,0
2016-12-01 19:39:14,0,4,0
2016-12-01 19:39:29,0,4,0
2016-12-01 19:39:44,0,4,0
2016-12-01 19:39:59,0,4,0
2016-12-01 19:40:14,0,4,0
2016-12-01 19:40:29,0,4,0
2016-12-01 19:40:44,0,4,0
2016-12-01 19:40:59,0,4,0
2016-12-01 19:41:14,0,4,0
2016-12-01 19:41:29,0,4,0
2016-12-01 19:41:44,0,4,0
2016-12-01 19:41:59,0,4,0
2016-12-01 19:42:14,0,4,0
2016-12-01 19:42:29,0,4,0
2016-12-01 19:42:44,0,4,0
2016-12-01 19:42:59,0,4,0
2016-12-01 19:43:14,0,4,0
2016-12-01 19:43:29,0,4,0
2016-12-01 19:43:44,0,4,0
2016-12-01 19:43:59,0,4,0
2016-12-01 19:44:14,0,4,0
2016-12-01 19:44:29,0,4,0
2016-12-01 19:44:44,0,4,0
2016-12-01 19:44:59,0,4,0
2016-12-01 19:45:14,0,4,0
2016-12-01 19:45:29,0,4,0
2016-12-01 19:45:44,0,4,0
2016-12-01 19:45:59,0,4,0
2016-12-01 19:46:14,0,4,0
2016-12-01 19:46:29,0,4,0
2016-12-01 19:46:44,0,4,0
2016-12-01 19:46:59,0,4,0
2016-12-01 19:47:14,0,4,0
2016-12-01 19:47:29,0,4,0
2016-12-01 19:47:44,0,4,0
2016-12-01 19:47:59,0,4,0
2016-12-01 19:48:14,0,4,0
2016-12-01 19:48:29,0,4,0
2016-12-01 19:48:44,0,4,0
2016-12-01 19:48:59,0,4,0
2016-12-01 19:49:14,0,4,0
2016-12-01 19:49:29,0,4,0
2016-12-01 19:49:44,0,4,0
2016-12-01 19:49:59,0,4,0
2016-12-01 19:50:14,0,4,0
2016-12-01 19:50:29,0,4,0
2016-12-01 19:50:44,0,4,0
2016-12-01 19:50:59,0,4,0
2016-12-01 19:51:14,0,4,0
2016-12-01 19:51:29,0,4,0
2016-12-01 19:51:44,0,4,0
2016-12-01 19:51:59,0,4,0
2016-12-01 19:52:14,0,4,0
2016-12-01 19:52:29,0,4,0
2016-12-01 19:52:44,0,4,0
2016-12-01 19:52:59,0,4,0
2016-12-01 19:53:14,0,4,0
2016-12-01 19:53:29,0,4,0
2016-12-01 19:53:44,0,4,0
2016-12-01 19:53:59,0,4,0
2016-12-01 19:54:14,0,4,0
2016-12-01 19:54:29,0,4,0
2016-12-01 19:54:44,0,4,0
2016-12-01 19:54:59,0,4,0
2016-12-01 19:55:14,0,4,0
2016-12-01 19:55:29,0,4,0
2016-12-01 19:55:44,0,4,0
2016-12-01 19:55:59,0,4,0
2016-12-01 19:56:14,0,4,0
2016-12-01 19:56:29,0,4,0
2016-12-01 19:56:44,0,4,0
2016-12-01 19:56:59,0,4,0
2016-12-01 19:57:14,0,4,0
2016-12-01 19:57:29,0,4,0
2016-12-01 19:57:44,0,4,0
2016-12-01 19:57:59,0,4,0
2016-12-01 19:58:14,0,4,0
2016-12-01 19:58:29,0,4,0
2016-12-01 19:58:44,0,4,0
2016-12-01 19:58:59,0,4,0
2016-12-01 19:59:14,0,4,0
2016-12-01 19:59:29,0,4,0
2016-12-01 19:59:44,0,4,0
2016-12-01 19:59:59,0,4,0
2016-12-01 20:00:14,0,4,0
2016-12-01 20:00:29,0,4,0
2016-12-01 20:00:44,0,4,0
2016-12-01 20:00:59,0,4,0
2016-12-01 20:01:14,0,4,0
2016-12-01 20:01:29,0,4,0
2016-12-01 20:01:44,0,4,0
2016-12-01 20:01:59,0,4,0
2016-12-01 20:02:14,0,4,0
2016-12-01 20:02:29,0,4,0
2016-12-01 20:02:44,0,4,0
2016-12-01 20:02:59,0,4,0
2016-12-01 20:03:14,0,4,0
2016-12-01 20:03:29,0,4,0
2016-12-01 20:03:44,0,4,0
2016-12-01 20:03:59,0,4,0
2016-12-01 20:04:14,0,4,0
2016-12-01 20:04:29,0,4,0
2016-12-01 20:04:44,0,4,0
2016-12-01 20:04:59,0,4,0
2016-12-01 20:05:14,0,4,0
2016-12-01 20:05:29,0,4,0
2016-12-01 20:05:44,0,4,0
2016-12-01 20:05:59,0,4,0
2016-12-01 20:06:14,0,4,0
2016-12-01 20:06:29,0,4,0
2016-12-01 20:06:44,0,4,0
2016-12-01 20:06:59,0,4,0
2016-12-01 20:07:14,0,4,0
2016-12-01 20:07:29,0,4,0
2016-12-01 20:07:44,0,4,0
2016-12-01 20:07:59,0,4,0
2016-12-01 20:08:14,0,4,0
2016-12-01 20:08:29,0,4,0
2016-12-01 20:08:44,0,4,0
2016-12-01 20:08:59,0,4,0
2016-12-01 20:09:14,0,4,0
2016-12-01 20:09:29,0,4,0
2016-12-01 20:09:44,0,4,0
2016-12-01 20:09:59,0,4,0
2016-12-01 20:10:14,0,4,0
2016-12-01 20:10:29,0,4,0
2016-12-01 20:10:44,0,4,0
2016-12-01 20:10:59,0,4,0
2016-12-01 20:11:14,0,4,0
2016-12-01 20:11:29,0,4,0
2016-12-01 20:11:44,0,4,0
2016-12-01 20:11:59,0,4,0
2016-12-01 20:12:14,0,4,0
2016-12-01 20:12:29,0,4,0
2016-12-01 20:12:44,0,4,0
2016-12-01 20:12:59,0,4,0
2016-12-01 20:13:14,0,4,0
2016-12-01 20:13:29,0,4,0
2016-12-01 20:13:44,0,4,0
2016-12-01 20:13:59,0,4,0
2016-12-01 20:14:14,0,4,0
2016-12-01 20:14:29,0,4,0
2016-12-01 20:14:44,0,4,0
2016-12-01 20:14:59,0,4,0
2016-12-01 20:15:14,0,4,0
2016-12-01 20:15:29,0,4,0
2016-12-01 20:15:44,0,4,0
2016-12-01 20:15:59,0,4,0
2016-12-01 20:16:14,0,4,0
2016-12-01 20:16:29,0,4,0
2016-12-01 20:16:44,0,4,0
2016-12-01 20:16:59,0,4,0
2016-12-01 20:17:14,0,4,0
2016-12-01 20:17:29,0,4,0
2016-12-01 20:17:44,0,4,0
2016-12-01 20:17:59,0,4,0
2016-12-01 20:18:14,0,4,0
2016-12-01 20:18:29,0,4,0
2016-12-01 20:18:44,0,4,0
2016-12-01 20:18:59,0,4,0
2016-12-01 20:19:14,0,4,0
2016-12-01 20:19:29,0,4,0
2016-12-01 20:19:44,0,4,0
2016-12-01 20:19:59,0,4,0
2016-12-01 20:20:14,0,4,0
2016-12-01 20:20:29,0,4,0
2016-12-01 20:20:44,0,4,0
2016-12-01 20:20:59,0,4,0
2016-12-01 20:21:14,0,4,0
2016-12-01 20:21:29,0,4,0
2016-12-01 20:21:44,0,4,0
2016-12-01 20:21:59,0,4,0
2016-12-01 20:22:14,0,4,0
2016-12-01 20:22:29,0,4,0
2016-12-01 20:22:44,0,4,0
2016-12-01 20:22:59,0,4,0
2016-12-01 20:23:14,0,4,0
2016-12-01 20:23:29,0,4,0
2016-12-01 20:23:44,0,4,0
2016-12-01 20:23:59,0,4,0
2016-12-01 20:24:14,0,4,0
2016-12-01 20:24:29,0,4,0
2016-12-01 20:24:44,0,4,0
2016-12-01 20:24:59,0,4,0
2016-12-01 20:25:14,0,4,0
2016-12-01 20:25:29,0,4,0
2016-12-01 20:25:44,0,4,0
2016-12-01 20:25:59,0,4,0
2016-12-01 20:26:14,0,4,0
2016-12-01 20:26:29,0,4,0
2016-12-01 20:26:44,0,4,0
2016-12-01 20:26:59,0,4,0
2016-12-01 20:27:14,0,4,0
2016-12-01 20:27:29,0,4,0
2016-12-01 20:27:44,0,4,0
2016-12-01 20:27:59,0,4,0
2016-12-01 20:28:14,0,4,0
2016-12-01 20:28:29,0,4,0
2016-12-01 20:28:44,0,4,0
2016-12-01 20:28:59,0,4,0
2016-12-01 20:29:14,0,4,0
2016-12-01 20:29:29,0,4,0
2016-12-01 20:29:44,0,4,0
2016-12-01 20:29:59,0,4,0
2016-12-01 20:30:14,0,4,0
2016-12-01 20:30:29,0,4,0
2016-12-01 20:30:44,0,4,0
2016-12-01 20:30:59,0,4,0
2016-12-01 20:31:14,0,4,0
2016-12-01 20:31:29,0,4,0
2016-12-01 20:31:44,0,4,0
2016-12-01 20:31:59,0,4,0
2016-12-01 20:32:14,0,4,0
2016-12-01 20:32:29,0,4,0
2016-12-01 20:32:44,0,4,0
2016-12-01 20:32:59,0,4,0
2016-12-01 20:33:14,0,4,0
2016-12-01 20:33:29,0,4,0
2016-12-01 20:33:44,0,4,0
2016-12-01 20:33:59,0,4,0
2016-12-01 20:34:14,0,4,0
2016-12-01 20:34:29,0,4,0
2016-12-01 20:34:44,0,4,0
2016-12-01 20:34:59,0,4,0
2016-12-01 20:35:14,0,4,0
2016-12-01 20:35:29,0,4,0
2016-12-01 20:35:44,0,4,0
2016-12-01 20:35:59,0,4,0
2016-12-01 20:36:14,0,4,0
2016-12-01 20:36:29,0,4,0
2016-12-01 20:36:44,0,4,0
2016-12-01 20:36:59,0,4,0
2016-12-01 20:37:14,0,4,0
2016-12-01 20:37:29,0,4,0
2016-12-01 20:37:44,0,4,0
2016-12-01 20:37:59,0,4,0
2016-12-01 20:38:14,0,4,0
2016-12-01 20:38:29,0,4,0
2016-12-01 20:38:44,0,4,0
2016-12-01 20:38:59,0,4,0
2016-12-01 20:39:14,0,4,0
2016-12-01 20:39:29,0,4,0
2016-12-01 20:39:44,0,4,0
2016-12-01 20:39:59,0,4,0
2016-12-01 20:40:14,0,4,0
2016-12-01 20:40:29,0,4,0
2016-12-01 20:40:44,0,4,0
2016-12-01 20:40:59,0,4,0
2016-12-01 20:41:14,0,4,0
2016-12-01 20:41:29,0,4,0
2016-12-01 20:41:44,0,4,0
2016-12-01 20:41:59,0,4,0
2016-12-01 20:42:14,0,4,0
2016-12-01 20:42:29,0,4,0
2016-12-01 20:42:44,0,4,0
2016-12-01 20:42:59,0,4,0
2016-12-01 20:43:14,0,4,0
2016-12-01 20:43:29,0,4,0
2016-12-01 20:43:44,0,4,0
2016-12-01 20:43:59,0,4,0
2016-12-01 20:44:14,0,4,0
2016-12-01 20:44:29,0,4,0
2016-12-01 20:44:44,0,4,0
2016-12-01 20:44:59,0,4,0
2016-12-01 20:45:14,0,4,0
2016-12-01 20:45:29,0,4,0
2016-12-01 20:45:44,0,4,0
2016-12-01 20:45:59,0,4,0
2016-12-01 20:46:14,0,4,0
2016-12-01 20:46:29,0,4,0
2016-12-01 20:46:44,0,4,0
2016-12-01 20:46:59,0,4,0
2016-12-01 20:47:14,0,4,0
2016-12-01 20:47:29,0,4,0
2016-12-01 20:47:44,0,4,0
2016-12-01 20:47:59,0,4,0
2016-12-01 20:48:14,0,4,0
2016-12-01 20:48:29,0,4,0
2016-12-01 20:48:44,0,4,0
2016-12-01 20:48:59,0,4,0
2016-12-01 20:49:14,0,4,0
2016-12-01 20:49:29,0,4,0
2016-12-01 20:49:44,0,4,0
2016-12-01 20:49:59,0,4,0
2016-12-01 20:50:14,0,4,0
2016-12-01 20:50:29,0,4,0
2016-12-01 20:50:44,0,4,0
2016-12-01 20:50:59,0,4,0
2016-12-01 20:51:14,0,4,0
2016-12-01 20:51:29,0,4,0
2016-12-01 20:51:44,0,4,0
2016-12-01 20:51:59,0,4,0
2016-12-01 20:52:14,0,4,0
2016-12-01 20:52:29,0,4,0
2016-12-01 20:52:44,0,4,0
2016-12-01 20:52:59,0,4,0
2016-12-01 20:53:14,0,4,0
2016-12-01 20:53:29,0,4,0
2016-12-01 20:53:44,0,4,0
2016-12-01 20:53:59,0,4,0
2016-12-01 20:54:14,0,4,0
2016-12-01 20:54:29,0,4,0
2016-12-01 20:54:44,0,4,0
2016-12-01 20:54:59,0,4,0
2016-12-01 20:55:14,0,4,0
2016-12-01 20:55:29,0,4,0
2016-12-01 20:55:44,0,4,0
2016-12-01 20:55:59,0,4,0
2016-12-01 20:56:14,0,4,0
2016-12-01 20:56:29,0,4,0
2016-12-01 20:56:44,0,4,0
2016-12-01 20:56:59,0,4,0
2016-12-01 20:57:14,0,4,0
2016-12-01 20:57:29,0,4,0
2016-12-01 20:57:44,0,4,0
2016-12-01 20:57:59,0,4,0
2016-12-01 20:58:14,0,4,0
2016-12-01 20:58:29,0,4,0
2016-12-01 20:58:44,0,4,0
2016-12-01 20:58:59,0,4,0
2016-12-01 20:59:14,0,4,0
2016-12-01 20:59:29,0,4,0
2016-12-01 20:59:44,0,4,0
2016-12-01 20:59:59,0,4,0
2016-12-01 21:00:14,0,4,0
2016-12-01 21:00:29,0,4,0
2016-12-01 21:00:44,0,4,0
2016-12-01 21:00:59,0,4,0
2016-12-01 21:01:14,0,4,0
2016-12-01 21:01:29,0,4,0
2016-12-01 21:01:44,0,4,0
2016-12-01 21:01:59,0,4,0
2016-12-01 21:02:14,0,4,0
2016-12-01 21:02:29,0,4,0
2016-12-01 21:02:44,0,4,0
2016-12-01 21:02:59,0,4,0
2016-12-01 21:03:14,0,4,0
2016-12-01 21:03:29,0,4,0
2016-12-01 21:03:44,0,4,0
2016-12-01 21:03:59,0,4,0
2016-12-01 21:04:14,0,4,0
2016-12-01 21:04:29,0,4,0
2016-12-01 21:04:44,0,4,0
2016-12-01 21:04:59,0,4,0
2016-12-01 21:05:14,0,4,0
2016-12-01 21:05:29,0,4,0
2016-12-01 21:05:44,0,4,0
2016-12-01 21:05:59,0,4,0
2016-12-01 21:06:14,0,4,0
2016-12-01 21:06:29,0,4,0
2016-12-01 21:06:44,0,4,0
2016-12-01 21:06:59,0,4,0
2016-12-01 21:07:14,0,4,0
2016-12-01 21:07:29,0,4,0
2016-12-01 21:07:44,0,4,0
2016-12-01 21:07:59,0,4,0
2016-12-01 21:08:14,0,4,0
2016-12-01 21:08:29,0,4,0
2016-12-01 21:08:44,0,4,0
2016-12-01 21:08:59,0,4,0
2016-12-01 21:09:14,0,4,0
2016-12-01 21:09:29,0,4,0
2016-12-01 21:09:44,0,4,0
2016-12-01 21:09:59,0,4,0
2016-12-01 21:10:14,0,4,0
2016-12-01 21:10:29,0,4,0
2016-12-01 21:10:44,0,4,0
2016-12-01 21:10:59,0,4,0
2016-12-01 21:11:14,0,4,0
2016-12-01 21:11:29,0,4,0
2016-12-01 21:11:44,0,4,0
2016-12-01 21:11:59,0,4,0
2016-12-01 21:12:14,0,4,0
2016-12-01 21:12:29,0,4,0
2016-12-01 21:12:44,0,4,0
2016-12-01 21:12:59,0,4,0
2016-12-01 21:13:14,0,4,0
2016-12-01 21:13:29,0,4,0
2016-12-01 21:13:44,0,4,0
2016-12-01 21:13:59,0,4,0
2016-12-01 21:14:14,0,4,0
2016-12-01 21:14:29,0,4,0
2016-12-01 21:14:44,0,4,0
2016-12-01 21:14:59,0,4,0
2016-12-01 21:15:14,0,4,0
2016-12-01 21:15:29,0,4,0
2016-12-01 21:15:44,0,4,0
2016-12-01 21:15:59,0,4,0
2016-12-01 21:16:14,0,4,0
2016-12-01 21:16:29,0,4,0
2016-12-01 21:16:44,0,4,0
2016-12-01 21:16:59,0,4,0
2016-12-01 21:17:14,0,4,0
2016-12-01 21:17:29,0,4,0
2016-12-01 21:17:44,0,4,0
2016-12-01 21:17:59,0,4,0
2016-12-01 21:18:14,0,4,0
2016-12-01 21:18:29,0,4,0
2016-12-01 21:18:44,0,4,0
2016-12-01 21:18:59,0,4,0
2016-12-01 21:19:14,0,4,0
2016-12-01 21:19:29,0,4,0
2016-12-01 21:19:44,0,4,0
2016-12-01 21:19:59,0,4,0
2016-12-01 21:20:14,0,4,0
2016-12-01 21:20:29,0,4,0
2016-12-01 21:20:44,0,4,0
2016-12-01 21:20:59,0,4,0
2016-12-01 21:21:14,0,4,0
2016-12-01 21:21:29,0,4,0
2016-12-01 21:21:44,0,4,0
2016-12-01 21:21:59,0,4,0
2016-12-01 21:22:14,0,4,0
2016-12-01 21:22:29,0,4,0
2016-12-01 21:22:44,0,4,0
2016-12-01 21:22:59,0,4,0
2016-12-01 21:23:14,0,4,0
2016-12-01 21:23:29,0,4,0
2016-12-01 21:23:44,0,4,0
2016-12-01 21:23:59,0,4,0
2016-12-01 21:24:14,0,4,0
2016-12-01 21:24:29,4,4,0
2016-12-01 21:24:44,4,4,0
2016-12-01 21:24:59,4,4,0
2016-12-01 21:25:14,4,4,0
2016-12-01 21:25:29,4,4,0
2016-12-01 21:25:44,4,4,0
2016-12-01 21:25:59,4,4,0
2016-12-01 21:26:14,4,4,0
2016-12-01 21:26:29,4,4,0
2016-12-01 21:26:44,4,4,0
2016-12-01 21:26:59,4,4,0
2016-12-01 21:27:14,4,4,0
2016-12-01 21:27:29,4,4,0
2016-12-01 21:27:44,4,4,0
2016-12-01 21:27:59,4,4,0
2016-12-01 21:28:14,4,4,0
2016-12-01 21:28:29,4,4,0
2016-12-01 21:28:44,4,4,0
2016-12-01 21:28:59,4,4,0
2016-12-01 21:29:14,4,4,0
2016-12-01 21:29:29,4,4,0
2016-12-01 21:29:44,4,4,0
2016-12-01 21:29:59,4,4,0
2016-12-01 21:30:14,4,4,0
2016-12-01 21:30:29,4,4,0
2016-12-01 21:30:44,4,4,0
2016-12-01 21:30:59,4,4,0
2016-12-01 21:31:14,4,4,0
2016-12-01 21:31:29,4,4,0
2016-12-01 21:31:44,4,4,0
2016-12-01 21:31:59,4,4,0
2016-12-01 21:32:14,4,4,0
2016-12-01 21:32:29,4,4,0
2016-12-01 21:32:44,4,4,0
2016-12-01 21:32:59,4,4,0
2016-12-01 21:33:14,4,4,0
2016-12-01 21:33:29,4,4,0
2016-12-01 21:33:44,4,4,0
2016-12-01 21:33:59,4,4,0
2016-12-01 21:34:14,4,4,0
2016-12-01 21:34:29,4,4,0
2016-12-01 21:34:44,4,4,0
2016-12-01 21:34:59,4,4,0
2016-12-01 21:35:14,4,4,0
2016-12-01 21:35:29,4,4,0
2016-12-01 21:35:44,4,4,0
2016-12-01 21:35:59,4,4,0
2016-12-01 21:36:14,4,4,0
2016-12-01 21:36:29,4,4,0
2016-12-01 21:36:44,4,4,0
2016-12-01 21:36:59,4,4,0
2016-12-01 21:37:14,4,4,0
2016-12-01 21:37:29,4,4,0
2016-12-01 21:37:44,4,4,0
2016-12-01 21:37:59,4,4,0
2016-12-01 21:38:14,4,4,0
2016-12-01 21:38:29,4,4,0
2016-12-01 21:38:44,4,4,0
2016-12-01 21:38:59,4,4,0
2016-12-01 21:39:14,4,4,0
2016-12-01 21:39:29,4,4,0
2016-12-01 21:39:44,4,4,0
2016-12-01 21:39:59,4,4,0
2016-12-01 21:40:14,4,4,0
2016-12-01 21:40:29,4,4,0
2016-12-01 21:40:44,4,4,0
2016-12-01 21:40:59,4,4,0
2016-12-01 21:41:14,4,4,0
2016-12-01 21:41:29,4,4,0
2016-12-01 21:41:44,4,4,0
2016-12-01 21:41:59,4,4,0
2016-12-01 21:42:14,4,4,0
2016-12-01 21:42:29,4,4,0
2016-12-01 21:42:44,4,4,0
2016-12-01 21:42:59,4,4,0
2016-12-01 21:43:14,4,4,0
2016-12-01 21:43:29,4,4,0
2016-12-01 21:43:44,4,4,0
2016-12-01 21:43:59,4,4,0
2016-12-01 21:44:14,4,4,0
2016-12-01 21:44:29,4,4,0
2016-12-01 21:44:44,4,4,0
2016-12-01 21:44:59,4,4,0
2016-12-01 21:45:14,4,4,0
2016-12-01 21:45:29,4,4,0
2016-12-01 21:45:44,4,4,0
2016-12-01 21:45:59,4,4,0
2016-12-01 21:46:14,4,4,0
2016-12-01 21:46:29,4,4,0
2016-12-01 21:46:44,4,4,0
2016-12-01 21:46:59,4,4,0
2016-12-01 21:47:14,4,4,0
2016-12-01 21:47:29,4,4,0
2016-12-01 21:47:44,4,4,0
2016-12-01 21:47:59,4,4,0
2016-12-01 21:48:14,4,4,0
2016-12-01 21:48:29,4,4,0
2016-12-01 21:48:44,4,4,0
2016-12-01 21:48:59,4,4,0
2016-12-01 21:49:14,4,4,0
2016-12-01 21:49:29,4,4,0
2016-12-01 21:49:44,4,4,0
2016-12-01 21:49:59,4,4,0
2016-12-01 21:50:14,4,4,0
2016-12-01 21:50:29,4,4,0
2016-12-01 21:50:44,4,4,0
2016-12-01 21:50:59,4,4,0
2016-12-01 21:51:14,4,4,0
2016-12-01 21:51:29,4,4,0
2016-12-01 21:51:44,4,4,0
2016-12-01 21:51:59,4,4,0
2016-12-01 21:52:14,4,4,0
